Bath,Bed,Fireplaces,LotArea,SalePrice,SaleType,Sq. Ft.,Stories,YearBuilt
3.0,4.0,,,395000.0,Short Sale,1868,,
3.0,4.0,,,395000.0,Short Sale,1868,,
3.0,4.0,,,230000.0,Short Sale,1927,,
2.0,3.0,,,189000.0,Foreclosure,1292,,
2.0,3.0,,,304900.0,Foreclosure,1657,,
2.0,3.0,,,169900.0,Foreclosure,1300,,
2.0,3.0,,,286500.0,Short Sale,1700,,
2.0,4.0,,,325000.0,Short Sale,2400,,
2.0,3.0,,,375000.0,Short Sale,1278,,
2.0,3.0,,,278000.0,Foreclosure,1396,,
2.0,3.0,,,149000.0,Short Sale,1368,,
2.0,3.0,,,209000.0,Short Sale,1520,,
2.0,2.0,,,95000.0,Short Sale,900,,
2.0,3.0,,,199900.0,Short Sale,1407,,
2.0,3.0,,,185000.0,Short Sale,1170,,
3.0,4.0,,,449900.0,Foreclosure,3035,,
4.0,5.0,,,310000.0,Short Sale,2900,,
2.0,4.0,,,239900.0,Short Sale,1656,,
2.0,2.0,,,187900.0,Foreclosure,980,,
2.0,3.0,,,450000.0,Short Sale,1916,,
3.0,3.0,,,440000.0,Short Sale,1756,,
2.0,3.0,,,260000.0,Short Sale,1278,,
1.0,3.0,,,40900.0,Short Sale,1201,,
2.0,3.0,,,249000.0,Short Sale,1275,,
3.0,3.0,,,349000.0,Short Sale,2000,,
2.0,3.0,,,175000.0,Short Sale,1200,,
2.0,3.0,,,449970.0,Foreclosure,2000,,
2.0,3.0,,,419000.0,Short Sale,1902,,
3.0,3.0,,,400000.0,Short Sale,1568,,
2.0,3.0,,,185000.0,Short Sale,1257,,
2.0,2.0,,,139900.0,Short Sale,1100,,
2.0,3.0,,,174900.0,Foreclosure,1461,,
2.0,4.0,,,165360.0,Foreclosure,1353,,
2.0,3.0,,,169000.0,Short Sale,1200,,
3.0,3.0,,,240000.0,Short Sale,2039,,
3.0,4.0,,,364000.0,Short Sale,2150,,
1.0,1.0,,,250000.0,Short Sale,748,,
3.0,4.0,,,299900.0,Foreclosure,1969,,
3.0,4.0,,,281900.0,Foreclosure,2357,,
1.0,3.0,,,349900.0,Short Sale,1522,,
2.0,3.0,,,220000.0,Short Sale,1850,,
4.0,3.0,,,774800.0,Foreclosure,3123,,
2.0,3.0,,,135000.0,Short Sale,1200,,
1.0,3.0,,,149900.0,Regular,1000,,
2.0,3.0,,,599000.0,Foreclosure,2082,,
2.0,3.0,,,179000.0,Foreclosure,1200,,
2.0,3.0,,,177000.0,Foreclosure,1500,,
2.0,3.0,,,177000.0,Regular,1500,,
2.0,4.0,,,122500.0,Regular,1248,,
2.0,3.0,,,239500.0,Short Sale,1400,,
2.0,3.0,,,214900.0,Foreclosure,1080,,
2.0,3.0,,,275000.0,Short Sale,1460,,
2.0,3.0,,,425000.0,Regular,1437,,
2.0,2.0,,,274900.0,Foreclosure,1218,,
2.0,2.0,,,175000.0,Regular,1152,,
2.0,2.0,,,535000.0,Regular,1410,,
1.0,2.0,,,540000.0,Regular,817,,
2.0,2.0,,,389000.0,Regular,703,,
2.0,3.0,,,250000.0,Short Sale,1425,,
2.0,3.0,,,425000.0,Regular,1807,,
4.0,5.0,,,1195000.0,Regular,3800,,
3.0,3.0,,,1350000.0,Regular,2502,,
1.0,1.0,,,78500.0,Foreclosure,800,,
2.0,3.0,,,549000.0,Regular,2237,,
2.0,4.0,,,399900.0,Regular,1860,,
11.0,10.0,,,699000.0,Short Sale,4905,,
2.0,2.0,,,129000.0,Regular,1200,,
2.0,2.0,,,480000.0,Regular,1698,,
1.0,3.0,,,189000.0,Foreclosure,1022,,
2.0,3.0,,,639900.0,Regular,2080,,
4.0,5.0,,,699900.0,Regular,3000,,
3.0,3.0,,,999000.0,Regular,3621,,
2.0,3.0,,,599000.0,Regular,1570,,
2.0,4.0,,,365000.0,Regular,1860,,
2.0,3.0,,,359900.0,Foreclosure,1840,,
4.0,4.0,,,995000.0,Regular,3740,,
2.0,4.0,,,193450.0,Foreclosure,1217,,
3.0,3.0,,,179900.0,Short Sale,1520,,
2.0,3.0,,,329900.0,Short Sale,1240,,
2.0,3.0,,,509000.0,Regular,1936,,
3.0,3.0,,,995000.0,Regular,2044,,
2.0,3.0,,,545000.0,Regular,1946,,
3.0,3.0,,,795000.0,Regular,2028,,
3.0,4.0,,,830000.0,Regular,2700,,
1.0,2.0,,,54500.0,Regular,624,,
2.0,3.0,,,149000.0,Regular,1800,,
2.0,2.0,,,36000.0,Regular,1056,,
2.0,3.0,,,349000.0,Regular,1467,,
3.0,4.0,,,299900.0,Short Sale,2150,,
2.0,4.0,,,469000.0,Regular,2004,,
2.0,2.0,,,1195000.0,Regular,1044,,
2.0,3.0,,,419900.0,Foreclosure,1576,,
2.0,2.0,,,189000.0,Regular,1536,,
2.0,3.0,,,163900.0,Foreclosure,1082,,
2.0,3.0,,,163900.0,Foreclosure,1237,,
3.0,3.0,,,648000.0,Regular,2193,,
2.0,3.0,,,130000.0,Short Sale,1022,,
2.0,3.0,,,264900.0,Foreclosure,1232,,
2.0,4.0,,,189900.0,Foreclosure,1435,,
2.0,4.0,,,200000.0,Short Sale,1430,,
3.0,3.0,,,1249000.0,Regular,2480,,
3.0,3.0,,,525000.0,Regular,1832,,
3.0,3.0,,,729000.0,Regular,1953,,
2.0,3.0,,,109900.0,Foreclosure,1100,,
2.0,3.0,,,850000.0,Regular,2481,,
2.0,3.0,,,249500.0,Short Sale,1704,,
2.0,3.0,,,179900.0,Foreclosure,1161,,
2.0,3.0,,,149000.0,Regular,1440,,
2.0,3.0,,,549000.0,Regular,1701,,
2.0,3.0,,,435000.0,Regular,1536,,
2.0,3.0,,,299000.0,Regular,1310,,
2.0,3.0,,,625000.0,Regular,2187,,
3.0,4.0,,,399000.0,Short Sale,2100,,
2.0,4.0,,,186900.0,Regular,1511,,
3.0,3.0,,,1290000.0,Regular,2130,,
3.0,2.0,,,264900.0,Foreclosure,1400,,
2.0,3.0,,,198900.0,Foreclosure,1225,,
3.0,3.0,,,318000.0,Regular,1868,,
4.0,4.0,,,2000000.0,Regular,3576,,
3.0,2.0,,,598000.0,Regular,2219,,
3.0,3.0,,,439900.0,Foreclosure,2508,,
3.0,3.0,,,920000.0,Regular,2817,,
2.0,3.0,,,179900.0,Short Sale,1972,,
1.0,2.0,,,325000.0,Short Sale,952,,
2.0,3.0,,,369000.0,Regular,1080,,
2.0,3.0,,,312900.0,Regular,1454,,
3.0,3.0,,,575000.0,Regular,1961,,
2.0,2.0,,,26500.0,Regular,1344,,
6.0,5.0,,,2369000.0,Regular,4174,,
2.0,2.0,,,67500.0,Regular,120,,
3.0,3.0,,,1490000.0,Regular,3201,,
2.0,3.0,,,652000.0,Regular,1427,,
3.0,3.0,,,449000.0,Regular,2100,,
2.0,3.0,,,982800.0,Regular,2306,,
3.0,4.0,,,235000.0,Short Sale,2100,,
3.0,4.0,,,579900.0,Regular,3166,,
2.0,3.0,,,250000.0,Short Sale,1280,,
1.0,3.0,,,100000.0,Short Sale,870,,
1.0,2.0,,,125000.0,Short Sale,960,,
2.0,2.0,,,650000.0,Regular,919,,
2.0,2.0,,,119900.0,Foreclosure,1034,,
2.0,3.0,,,209900.0,Foreclosure,1356,,
2.0,3.0,,,524900.0,Regular,2380,,
3.0,5.0,,,349000.0,Short Sale,3000,,
3.0,5.0,,,349000.0,Regular,3000,,
3.0,2.0,,,825000.0,Regular,1840,,
2.0,3.0,,,255000.0,Short Sale,1189,,
2.0,4.0,,,259000.0,Short Sale,1336,,
1.0,2.0,,,199000.0,Short Sale,832,,
3.0,5.0,,,410000.0,Foreclosure,2100,,
1.0,3.0,,,199000.0,Regular,940,,
2.0,3.0,,,270000.0,Regular,1344,,
2.0,2.0,,,695000.0,Regular,1437,,
4.0,5.0,,,2995000.0,Regular,3684,,
2.0,1.0,,,131900.0,Regular,300,,
3.0,4.0,,,995000.0,Regular,2717,,
3.0,4.0,,,250000.0,Regular,2097,,
2.0,5.0,,,239800.0,Foreclosure,1575,,
3.0,6.0,,,425000.0,Regular,2628,,
2.0,3.0,,,525000.0,Regular,1750,,
2.0,3.0,,,459900.0,Regular,1346,,
2.0,3.0,,,229900.0,Foreclosure,1041,,
2.0,3.0,,,199900.0,Regular,1526,,
2.0,4.0,,,599000.0,Regular,1728,,
2.0,4.0,,,197600.0,Foreclosure,1378,,
1.0,2.0,,,355000.0,Regular,1145,,
2.0,3.0,,,339900.0,Regular,1325,,
3.0,3.0,,,299000.0,Regular,1850,,
2.0,4.0,,,166800.0,Foreclosure,1765,,
2.0,4.0,,,379000.0,Short Sale,1631,,
4.0,4.0,,,1395000.0,Short Sale,2693,,
2.0,3.0,,,150000.0,Short Sale,1316,,
2.0,3.0,,,475000.0,Regular,1382,,
3.0,4.0,,,265000.0,Foreclosure,2300,,
2.0,3.0,,,265000.0,Short Sale,1617,,
2.0,2.0,,,225000.0,Regular,1150,,
2.0,2.0,,,249900.0,Foreclosure,1674,,
2.0,3.0,,,509000.0,Regular,1543,,
2.0,2.0,,,214900.0,Regular,1351,,
5.0,4.0,,,5499000.0,Regular,5060,,
2.0,3.0,,,349900.0,Regular,2000,,
2.0,2.0,,,125000.0,Regular,1536,,
2.0,2.0,,,549000.0,Short Sale,924,,
3.0,3.0,,,865000.0,Regular,1860,,
3.0,3.0,,,1600000.0,Regular,2640,,
4.0,4.0,,,1065000.0,Regular,3395,,
2.0,3.0,,,625000.0,Foreclosure,1850,,
2.0,3.0,,,249999.0,Regular,1000,,
3.0,4.0,,,975000.0,Regular,2720,,
1.0,2.0,,,204900.0,Short Sale,992,,
2.0,3.0,,,355000.0,Regular,1737,,
3.0,3.0,,,134900.0,Regular,1435,,
3.0,5.0,,,199900.0,Short Sale,1671,,
3.0,4.0,,,349900.0,Short Sale,2800,,
2.0,2.0,,,99000.0,Foreclosure,900,,
3.0,4.0,,,409000.0,Short Sale,2507,,
2.0,2.0,,,339000.0,Regular,1440,,
3.0,3.0,,,595000.0,Regular,2238,,
3.0,3.0,,,849500.0,Regular,2725,,
3.0,2.0,,,399000.0,Regular,1772,,
2.0,4.0,,,399000.0,Regular,1947,,
2.0,3.0,,,525000.0,Regular,1720,,
3.0,3.0,,,319900.0,Regular,1605,,
2.0,3.0,,,495000.0,Regular,1877,,
2.0,3.0,,,372000.0,Foreclosure,1104,,
2.0,3.0,,,589000.0,Regular,1975,,
3.0,3.0,,,1100000.0,Regular,2392,,
,,1.0,0.77,203200.0,,2102,1.0,1990.0
3.0,,1.0,0.06,119096.0,,1740,1.5,1986.0
1.0,,0.0,0.3,71666.0,,795,1.0,1955.0
2.0,,0.0,0.68,131103.0,,1152,1.0,1983.0
2.0,,0.0,39.38,4904102.0,,1404,1.0,2003.0
1.5,,1.0,0.29,144452.0,,1752,1.0,1967.0
3.0,,1.0,0.25,496425.0,,1829,1.5,1924.0
2.0,,1.0,0.29,169187.0,,1246,1.0,1980.0
2.5,,1.0,0.25,243092.0,,2264,2.0,1989.0
3.0,,1.0,0.36,432516.0,,3483,2.5,1994.0
2.0,,0.0,0.29,192794.0,,1646,1.5,1970.0
1.0,,0.0,0.45,58116.0,,1188,1.0,1990.0
1.0,,1.0,0.16,394694.0,,1657,1.5,1930.0
2.0,,1.0,0.46,135298.0,,1383,1.0,1973.0
2.0,,1.0,0.85,124355.0,,1212,1.5,1985.0
2.5,,1.0,0.41,230827.0,,2174,1.0,1975.0
2.5,,1.0,0.17,213300.0,,1590,1.5,1992.0
2.5,,1.0,0.26,226295.0,,1901,2.0,1981.0
3.0,,1.0,0.28,318360.0,,1911,1.0,1959.0
2.5,,1.0,0.95,410025.0,,3103,2.0,1984.0
1.0,,1.0,0.85,263585.0,,2514,1.75,1959.0
3.0,,2.0,0.32,483528.0,,4071,1.75,1992.0
2.5,,0.0,0.27,218228.0,,1852,2.0,1986.0
2.0,,1.0,0.16,119323.0,,1178,1.0,1988.0
3.0,,1.0,0.17,391614.0,,2678,1.75,1987.0
2.0,,1.0,0.61,128105.0,,1620,1.0,1961.0
1.5,,0.0,0.03,74734.0,,1024,2.0,1986.0
2.0,,1.0,0.73,326287.0,,2978,2.0,1992.0
3.0,,1.0,0.22,328222.0,,2851,2.0,1992.0
2.5,,1.0,0.25,180856.0,,1638,1.75,1992.0
2.0,,1.0,0.16,300993.0,,1494,1.5,1944.0
1.5,,1.0,0.31,130450.0,,1483,1.0,1960.0
1.5,,1.0,1.0,96569.0,,1547,1.0,1962.0
1.0,,0.0,0.08,38490.0,,705,1.0,1909.0
2.0,,0.0,1.1,125929.0,,1254,1.0,1991.0
1.0,,0.0,0.0,136695.0,,720,1.5,1949.0
1.5,,0.0,0.2,127708.0,,1168,1.0,1971.0
1.5,,0.0,0.18,90091.0,,1036,1.0,1982.0
2.5,,1.0,0.56,201386.0,,2340,1.0,1963.0
2.5,,1.0,0.04,111007.0,,1400,2.0,1982.0
1.0,,0.0,0.2,158149.0,,1056,1.0,1958.0
2.5,,1.0,0.2,142576.0,,1704,2.0,1986.0
3.0,,1.0,0.36,313633.0,,2280,1.0,1963.0
2.0,,1.0,0.51,126439.0,,1104,1.0,1995.0
2.0,,1.0,1.17,215196.0,,1556,1.0,1980.0
2.5,,1.0,0.21,198737.0,,1664,2.0,1989.0
2.5,,1.0,1.53,341050.0,,2532,2.0,1985.0
1.0,,0.0,0.39,32184.0,,816,1.0,1965.0
1.5,,1.0,0.2,122742.0,,1285,1.0,1976.0
1.0,,0.0,0.0,61829.0,,1140,2.0,1972.0
2.0,,1.0,0.4,267028.0,,1546,1.0,1960.0
2.5,,1.0,0.05,160196.0,,1476,2.0,1985.0
1.5,,0.0,0.21,97958.0,,1219,1.0,1973.0
2.0,,1.0,0.36,317717.0,,2553,2.0,1984.0
1.0,,0.0,0.33,128121.0,,1272,1.0,1949.0
2.0,,1.0,0.3,159332.0,,1080,1.0,1987.0
2.5,,1.0,0.33,195396.0,,2112,1.0,1967.0
1.5,,1.0,0.0,89871.0,,968,1.0,1987.0
1.0,,0.0,0.33,90040.0,,1008,1.0,1964.0
2.5,,1.0,0.26,233238.0,,1771,1.75,1986.0
2.5,,1.0,0.14,177132.0,,1316,2.0,1984.0
2.0,,1.0,0.36,432023.0,,2847,1.5,1994.0
2.0,,1.0,0.71,132597.0,,1782,1.0,1998.0
2.0,,0.0,0.3,154726.0,,1795,1.75,1972.0
1.0,,0.0,0.25,97300.0,,900,1.0,1947.0
1.5,,1.0,0.42,523366.0,,2044,1.0,1952.0
2.5,,1.0,1.11,250180.0,,2145,2.0,1992.0
2.0,,1.0,0.35,150637.0,,1558,1.0,1969.0
2.5,,1.0,0.18,242102.0,,1890,2.0,1990.0
2.0,,1.0,0.36,379166.0,,2912,2.0,1990.0
2.0,,1.0,0.98,424333.0,,2895,1.75,1989.0
2.0,,1.0,0.37,163800.0,,1336,1.0,1975.0
2.0,,0.0,0.59,42193.0,,784,1.0,1984.0
2.5,,1.0,0.86,324032.0,,1984,2.0,1981.0
2.0,,1.0,0.46,115865.0,,1194,1.0,1986.0
2.0,,1.0,0.28,147948.0,,1146,1.0,1983.0
2.0,,1.0,0.04,153148.0,,1140,1.0,1976.0
2.5,,0.0,0.03,91833.0,,1312,2.0,1986.0
2.0,,1.0,0.43,122492.0,,1296,1.0,1976.0
2.5,,0.0,0.04,184484.0,,2194,2.0,1972.0
2.0,,0.0,0.18,100207.0,,1056,1.0,1985.0
2.0,,1.0,0.26,355716.0,,1740,1.5,1982.0
2.5,,1.0,1.26,431468.0,,2535,2.0,1986.0
2.0,,1.0,1.43,187539.0,,1589,1.0,1978.0
2.0,,1.0,0.47,92749.0,,1740,1.0,1960.0
3.0,,1.0,0.49,1113750.0,,4650,1.5,1989.0
2.5,,1.0,0.04,159795.0,,1550,2.0,1984.0
2.0,,1.0,0.32,156724.0,,1240,1.0,1978.0
2.0,,1.0,0.66,320419.0,,1764,1.0,1981.0
3.0,,1.0,0.63,230304.0,,2921,1.0,1972.0
2.0,,1.0,0.24,140368.0,,1130,1.0,1984.0
2.5,,1.0,0.27,219985.0,,2346,1.0,1972.0
2.0,,1.0,0.26,116464.0,,1420,1.0,1967.0
2.0,,0.0,0.33,198937.0,,2016,1.0,1996.0
2.0,,1.0,0.5,295116.0,,1792,1.0,1960.0
2.5,,0.0,0.24,349916.0,,2930,2.0,1995.0
1.0,,0.0,0.3,90503.0,,1068,1.0,1955.0
1.0,,1.0,0.56,201733.0,,1448,1.0,1955.0
1.0,,0.0,0.71,106816.0,,950,1.0,1956.0
2.0,,1.0,0.19,135402.0,,1370,1.0,1991.0
